operator,variant,N,selectivity_target,selectivity_achieved,groups_G,skew,run_id,kernel_ms,h2d_ms,d2h_ms,end2end_ms,rows_per_s,eff_GBps,correct
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,8,1.05052,0.003645,0.003072,1.5347,9.5191e+09,114.611,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,8,1.89739,0,0.011822,2.6033,5.27038e+09,63.4093,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,8,1.33995,0,0.005467,1.9331,7.46298e+09,119.408,1
scan_filter_count,base,10000000,0.01,0.0100351,0,uniform,9,0.860052,0.00427,0.006302,1.2391,1.16272e+10,46.5088,1
projection_expr_compact,base,10000000,0.01,0.0100351,0,uniform,9,1.10349,0.00427,0.003177,1.5693,9.06217e+09,109.11,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.01,0.0100351,0,uniform,9,1.88187,0,0.012395,2.5698,5.31385e+09,63.9323,1
groupby_sum_count,fixedpoint_atomics,10000000,0.01,0.0100351,8,uniform,9,1.26594,0,0.004582,1.7458,7.89929e+09,126.389,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,100000,0.840989,0.004322,0.003177,1.2421,1.18908e+10,47.563,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,100000,1.6525,0.004739,0.003489,2.0159,6.05144e+09,73.8288,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,100000,2.10312,0,0.01552,13.574,4.75483e+09,57.2065,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,100000,2.03979,0,0.004791,2.4852,4.90246e+09,78.4394,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,0,0.828489,0.004687,0.002916,1.174,1.20702e+10,48.2807,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,0,1.63068,0.003645,0.002916,2.0389,6.13242e+09,74.8169,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,0,2.02182,0,0.013437,2.7771,4.94603e+09,59.507,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,0,2.07469,0,0.005052,2.587,4.82e+09,77.1201,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,1,0.816875,0.004687,0.003177,1.2957,1.22418e+10,48.9671,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,1,1.57906,0.003906,0.006354,1.9407,6.33287e+09,77.2624,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,1,2.05823,0,0.029322,2.8685,4.85855e+09,58.4544,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,1,2.07219,0,0.004895,2.4531,4.82582e+09,77.2131,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,2,0.804739,0.004531,0.002968,1.2249,1.24264e+10,49.7056,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,2,1.68812,0.004322,0.00375,2.1116,5.92373e+09,72.2708,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,2,2.1263,0,0.012864,2.7434,4.703e+09,56.583,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,2,2.13583,0,0.004634,2.5392,4.68201e+09,74.9123,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,3,0.834947,0.003958,0.002864,1.26,1.19768e+10,47.9072,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,3,1.52411,0.004062,0.003177,2.0651,6.56119e+09,80.0479,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,3,1.95094,0,0.012916,2.6839,5.12574e+09,61.6691,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,3,1.9663,0,0.006093,2.717,5.08569e+09,81.3711,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,4,0.803333,0.00375,0.003281,1.1765,1.24481e+10,49.7926,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,4,1.52375,0.003489,0.003229,2.0105,6.56276e+09,80.0671,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,4,2.01443,0,0.012708,2.71,4.96419e+09,59.7254,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,4,1.98526,0,0.004947,2.5801,5.03712e+09,80.594,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,5,0.889739,0.005052,0.00302,1.3017,1.12393e+10,44.957,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,5,1.55844,0.004427,0.003489,2.0384,6.41669e+09,78.285,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,5,2.03239,0,0.015572,2.6586,4.9203e+09,59.1974,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,5,1.92161,0,0.00453,2.4121,5.20396e+09,83.2634,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,6,0.825937,0.003645,0.00276,1.242,1.21075e+10,48.4298,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,6,1.64771,0.00375,0.003072,2.1139,6.06904e+09,74.0436,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,6,1.99854,0,0.011927,2.5772,5.00365e+09,60.2002,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,6,1.91422,0,0.004947,2.55,5.22407e+09,83.5851,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,7,0.849531,0.003645,0.002864,1.4307,1.17712e+10,47.0848,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,7,1.68802,0.003958,0.003177,2.172,5.9241e+09,72.2753,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,7,2.17141,0,0.012968,2.8695,4.60531e+09,55.4077,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,7,1.90786,0,0.004895,2.382,5.24146e+09,83.8635,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,8,0.795729,0.003489,0.002916,1.1384,1.25671e+10,50.2684,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,8,1.55125,0.003645,0.003333,2.1229,6.44641e+09,78.6477,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,8,2.05864,0,0.011614,2.7685,4.85756e+09,58.4426,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,8,1.99245,0,0.004895,2.4707,5.01895e+09,80.3033,1
scan_filter_count,base,10000000,0.05,0.0500543,0,uniform,9,0.83177,0.003906,0.003593,1.2461,1.20226e+10,48.0902,1
projection_expr_compact,base,10000000,0.05,0.0500543,0,uniform,9,1.55396,0.004166,0.003437,2.0378,6.43518e+09,78.5106,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.05,0.0500543,0,uniform,9,1.95864,0,0.011979,2.6076,5.10557e+09,61.4264,1
groupby_sum_count,fixedpoint_atomics,10000000,0.05,0.0500543,8,uniform,9,2.27344,0,0.005937,3.0128,4.39863e+09,70.3781,1
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,100000,0.814322,0.003489,0.00302,1.2801,1.22802e+10,49.1206,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,100000,1.87672,0.004531,0.003177,2.4217,5.32845e+09,66.073,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,100000,2.19656,0,0.0125,2.8447,4.55257e+09,54.7731,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,100000,2.47656,0,0.006249,3.2287,4.03786e+09,64.6057,0
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,0,0.86401,0.005104,0.012031,1.3754,1.15739e+10,46.2958,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,0,1.94526,0.004375,0.003281,2.4574,5.1407e+09,63.7449,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,0,2.15062,0,0.011875,2.9324,4.64981e+09,55.943,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,0,2.59458,0,0.005208,3.0221,3.85418e+09,61.667,0
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,1,0.903697,0.00401,0.003072,1.337,1.10657e+10,44.2626,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,1,1.9213,0.004062,0.003125,2.4479,5.2048e+09,64.5398,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,1,2.07109,0,0.0125,2.812,4.82837e+09,58.0913,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,1,2.38771,0,0.004843,2.9536,4.18812e+09,67.0099,0
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,2,0.84776,0.003802,0.002656,1.3596,1.17958e+10,47.1832,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,2,2.12932,0.003593,0.00302,2.506,4.69633e+09,58.2347,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,2,2.12963,0,0.013125,2.9063,4.69564e+09,56.4944,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,2,2.36271,0,0.005311,3.0545,4.23243e+09,67.7189,0
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,3,0.84125,0.003697,0.003125,1.335,1.18871e+10,47.5483,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,3,1.9137,0.004062,0.003177,2.3426,5.22549e+09,64.7963,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,3,2.14026,0,0.013177,2.7367,4.67233e+09,56.214,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,3,2.37354,0,0.004791,2.8372,4.21311e+09,67.4099,0
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,4,0.826822,0.004166,0.003645,1.6823,1.20945e+10,48.378,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,4,1.94943,0.003802,0.003281,2.4098,5.12971e+09,63.6086,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,4,2.06484,0,0.012083,2.6962,4.84298e+09,58.2671,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,4,2.42344,0,0.005156,2.8727,4.12637e+09,66.022,0
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,5,0.865937,0.00427,0.002968,1.3096,1.15482e+10,46.1927,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,5,1.91807,0.003802,0.003333,2.402,5.21357e+09,64.6485,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,5,2.06604,0,0.01276,2.8494,4.84018e+09,58.2334,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,5,2.37,0,0.005572,3.1247,4.21941e+09,67.5106,0
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,6,0.801145,0.00427,0.003541,1.4153,1.24821e+10,49.9285,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,6,1.86484,0.003854,0.004375,2.5593,5.36238e+09,66.4938,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,6,2.20724,0,0.013229,2.9824,4.53055e+09,54.5081,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,6,2.38844,0,0.004687,2.9414,4.18684e+09,66.9894,0
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,7,0.838854,0.003958,0.003437,1.6184,1.1921e+10,47.6841,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,7,1.96042,0.00401,0.004583,2.7112,5.10096e+09,63.2521,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,7,2.10083,0,0.011718,2.8387,4.76002e+09,57.269,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,7,2.44463,0,0.004791,2.9188,4.09059e+09,65.4495,0
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,8,0.890677,0.003854,0.002864,1.4544,1.12274e+10,44.9097,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,8,2.07547,0.003697,0.003697,2.6213,4.81819e+09,59.7458,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,8,2.09557,0,0.022135,3.1558,4.77197e+09,57.4127,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,8,2.48463,0,0.004791,3.0174,4.02474e+09,64.3958,0
scan_filter_count,base,10000000,0.1,0.10001,0,uniform,9,0.80401,0.003802,0.002708,1.2148,1.24377e+10,49.7506,1
projection_expr_compact,base,10000000,0.1,0.10001,0,uniform,9,1.88682,0.00375,0.003229,2.305,5.29992e+09,65.7192,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.1,0.10001,0,uniform,9,2.17088,0,0.01177,2.7983,4.60642e+09,55.4209,1
groupby_sum_count,fixedpoint_atomics,10000000,0.1,0.0125095,8,uniform,9,2.40021,0,0.004374,2.9578,4.16631e+09,66.6609,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,100000,0.869947,0.003072,0.003072,1.3271,1.1495e+10,45.9798,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,100000,2.25672,0.003802,0.003281,2.7228,4.43121e+09,57.6073,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,100000,3.21099,0,0.01302,3.778,3.11431e+09,37.469,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,100000,3.13073,0,0.005832,3.8692,3.19414e+09,51.1063,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,0,0.968437,0.005104,0.003333,1.4746,1.03259e+10,41.3037,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,0,2.24677,0.00375,0.003281,2.7572,4.45083e+09,57.8623,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,0,2.22114,0,0.013072,2.9757,4.50218e+09,54.1669,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,0,3.12385,0,0.006197,3.9265,3.20117e+09,51.2188,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,1,0.81776,0.004635,0.00375,1.577,1.22285e+10,48.9141,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,1,2.3525,0.005052,0.003385,2.8919,4.2508e+09,55.2618,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,1,2.28104,0,0.0125,2.9566,4.38396e+09,52.7446,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,1,3.00599,0,0.011249,3.9371,3.32669e+09,53.2271,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,2,0.813645,0.004166,0.002916,1.3071,1.22904e+10,49.1615,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,2,2.29516,0.003958,0.003385,2.9701,4.357e+09,56.6425,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,2,2.19401,0,0.011614,2.9248,4.55786e+09,54.8368,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,2,3.0375,0,0.005312,3.49,3.29218e+09,52.6749,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,3,0.821927,0.00375,0.0025,1.263,1.21665e+10,48.6661,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,3,2.25568,0.004895,0.003385,2.7027,4.43326e+09,57.6339,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,3,2.21854,0,0.011979,2.9057,4.50747e+09,54.2305,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,3,3.00213,0,0.006354,3.6605,3.33096e+09,53.2954,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,4,0.842916,0.003489,0.003437,1.4364,1.18636e+10,47.4543,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,4,2.2625,0.003958,0.003645,2.7847,4.41989e+09,57.4601,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,4,2.38844,0,0.012968,3.0323,4.18684e+09,50.3729,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,4,3.11687,0,0.005156,3.5975,3.20834e+09,51.3335,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,5,0.805,0.003593,0.003385,1.2279,1.24224e+10,49.6894,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,5,2.36,0.00427,0.004114,3.0648,4.23729e+09,55.0862,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,5,2.2249,0,0.012135,2.8695,4.49459e+09,54.0756,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,5,3.00833,0,0.005936,3.816,3.3241e+09,53.1856,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,6,0.865,0.02026,0.003541,1.3572,1.15607e+10,46.2428,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,6,2.39729,0.005937,0.003385,2.8776,4.17138e+09,54.2293,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,6,2.24677,0,0.012083,3.038,4.45083e+09,53.5491,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,6,3.13604,0,0.004582,3.722,3.18873e+09,51.0198,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,7,0.932031,0.005468,0.00302,1.3766,1.07293e+10,42.917,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,7,2.23385,0.004479,0.003645,2.8019,4.47657e+09,58.1969,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,7,2.45307,0,0.011875,2.9893,4.07652e+09,49.0456,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,7,2.98864,0,0.005103,3.4789,3.346e+09,53.536,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,8,0.89125,0.004687,0.003489,1.3242,1.12202e+10,44.8808,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,8,2.52151,0.003697,0.003333,3.0097,3.96588e+09,51.5577,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,8,2.32708,0,0.013489,3.1944,4.29723e+09,51.701,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,8,3.02438,0,0.005312,3.7705,3.30647e+09,52.9035,0
scan_filter_count,base,10000000,0.25,0.250084,0,uniform,9,0.845677,0.003854,0.004062,1.4963,1.18248e+10,47.2994,1
projection_expr_compact,base,10000000,0.25,0.250084,0,uniform,9,2.23552,0.00401,0.003958,3.0454,4.47323e+09,58.1535,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.25,0.250084,0,uniform,9,2.29271,0,0.012968,2.8713,4.36165e+09,52.4762,1
groupby_sum_count,fixedpoint_atomics,10000000,0.25,0.0311476,8,uniform,9,2.99109,0,0.004895,3.4522,3.34326e+09,53.4922,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,100000,0.862239,0.003489,0.003489,1.6029,1.15977e+10,46.3908,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,100000,2.6687,0.00375,0.003854,3.283,3.74715e+09,52.4607,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,100000,2.36109,0,0.0125,3.0408,4.23533e+09,50.9563,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,100000,5.94813,0,0.004947,6.6138,1.6812e+09,26.8992,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,0,0.868854,0.003333,0.002708,1.214,1.15094e+10,46.0377,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,0,2.71755,0.003906,0.003906,4.6503,3.67978e+09,51.5176,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,0,2.31021,0,0.01151,2.9702,4.32861e+09,52.0786,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,0,5.94667,0,0.005885,6.6099,1.68161e+09,26.9058,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,1,0.849062,0.004427,0.003489,1.2692,1.17777e+10,47.1108,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,1,2.64385,0.003593,0.003177,3.124,3.78236e+09,52.9537,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,1,2.30682,0,0.011666,2.9514,4.33497e+09,52.1551,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,1,5.97464,0,0.004634,6.4589,1.67374e+09,26.7799,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,2,0.877343,0.004114,0.004062,1.6698,1.13981e+10,45.5922,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,2,2.50083,0.00401,0.003385,2.9976,3.99867e+09,55.9821,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,2,2.23656,0,0.013593,2.7761,4.47115e+09,53.7935,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,2,5.97911,0,0.005155,6.7585,1.67249e+09,26.7598,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,3,0.810729,0.004062,0.003125,1.3804,1.23346e+10,49.3383,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,3,2.53953,0.004791,0.003697,2.9488,3.93773e+09,55.129,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,3,2.35547,0,0.01276,2.9467,4.24544e+09,51.078,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,3,5.9512,0,0.00526,6.3488,1.68033e+09,26.8854,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,4,0.828333,0.003593,0.002812,1.3272,1.20724e+10,48.2898,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,4,2.54995,0.004166,0.003385,3.0862,3.92165e+09,54.9038,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,4,2.21042,0,0.012968,2.9339,4.52404e+09,54.4298,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,4,5.9663,0,0.005312,6.4452,1.67608e+09,26.8173,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,5,0.915052,0.00401,0.002864,1.2819,1.09283e+10,43.7134,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,5,2.50016,0.003333,0.003593,3.0204,3.99975e+09,55.9972,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,5,2.2451,0,0.011822,2.8808,4.45414e+09,53.5888,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,5,6.10755,0,0.005051,6.7885,1.63732e+09,26.1971,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,6,0.80677,0.004062,0.00276,1.1372,1.23951e+10,49.5804,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,6,2.49651,0.003854,0.003177,2.9452,4.00559e+09,56.079,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,6,2.23193,0,0.013072,2.9929,4.48043e+09,53.9052,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,6,6.06255,0,0.005051,6.5839,1.64947e+09,26.3915,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,7,0.897239,0.004687,0.003906,1.677,1.11453e+10,44.5812,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,7,2.4951,0.004166,0.003125,3.0715,4.00785e+09,56.1106,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,7,2.3712,0,0.012812,3.1639,4.21728e+09,50.7391,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,7,5.9512,0,0.004791,6.5401,1.68033e+09,26.8854,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,8,0.812239,0.004375,0.003385,1.3389,1.23116e+10,49.2466,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,8,2.50885,0.00401,0.004479,3.2642,3.98588e+09,55.8031,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,8,2.23396,0,0.012864,2.8182,4.47636e+09,53.8562,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,8,6.11042,0,0.004582,6.704,1.63655e+09,26.1848,0
scan_filter_count,base,10000000,0.5,0.500044,0,uniform,9,0.808125,0.00427,0.002812,1.1414,1.23743e+10,49.4973,1
projection_expr_compact,base,10000000,0.5,0.500044,0,uniform,9,2.53364,0.004375,0.003697,2.9019,3.94688e+09,55.2571,1
scalar_agg_sum,fixedpoint_reduce,10000000,0.5,0.500044,0,uniform,9,2.36479,0,0.012135,3.1707,4.2287e+09,50.8766,1
groupby_sum_count,fixedpoint_atomics,10000000,0.5,0.062345,8,uniform,9,6.61729,0,0.005885,7.3176,1.51119e+09,24.1791,0
scan_filter_count,base,10000000,1,1,0,uniform,100000,0.84552,0.00375,0.00302,1.2433,1.1827e+10,47.3082,1
projection_expr_compact,base,10000000,1,1,0,uniform,100000,2.78568,0.00401,0.003593,3.2366,3.58979e+09,57.4367,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,100000,2.21213,0,0.011666,2.8664,4.52052e+09,54.3875,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,100000,16.0368,0,0.005624,16.8497,6.23565e+08,9.97704,0
scan_filter_count,base,10000000,1,1,0,uniform,0,0.82052,0.003593,0.002916,1.2892,1.21874e+10,48.7496,1
projection_expr_compact,base,10000000,1,1,0,uniform,0,2.82797,0.004166,0.004531,3.5683,3.53611e+09,56.5777,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,0,2.27812,0,0.012604,3.048,4.38957e+09,52.8121,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,0,15.972,0,0.006301,16.7873,6.26094e+08,10.0175,0
scan_filter_count,base,10000000,1,1,0,uniform,1,0.808281,0.003593,0.002812,1.3964,1.23719e+10,49.4877,1
projection_expr_compact,base,10000000,1,1,0,uniform,1,2.76568,0.003489,0.003645,3.2738,3.61575e+09,57.852,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,1,2.24469,0,0.012187,2.9372,4.45496e+09,53.5988,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,1,15.7813,0,0.006041,16.3926,6.33661e+08,10.1386,0
scan_filter_count,base,10000000,1,1,0,uniform,2,0.863697,0.00375,0.003541,1.2837,1.15781e+10,46.3125,1
projection_expr_compact,base,10000000,1,1,0,uniform,2,2.79333,0.003385,0.003593,3.5791,3.57995e+09,57.2792,1
scalar_agg_sum,fixedpoint_reduce,10000000,1,1,0,uniform,2,2.36083,0,0.012447,3.0204,4.23579e+09,50.9619,1
groupby_sum_count,fixedpoint_atomics,10000000,1,0.124827,8,uniform,2,15.8935,0,0.004687,16.3777,6.29188e+08,10.067,0
